year,budburst,flowers,leafout,flobuds,flobudburst,fruit,ripefruit,budset,leafcolor,provenance.lat,provenance.long,treeid,spp,pgs,fgs,budburstGDD5,budsetGDD5,leafoutGDD5,leafcolorGDD5,budburstGDD10,budsetGDD10,leafoutGDD10,leafcolorGDD10,pgsGDD5,fgsGDD5,pgsGDD10,fgsGDD10,sppyear,budsetAVG,budsetGDDAVG,fullGDD,siteplot,site,plot,replicate
2018,103,NA,124,NA,NA,NA,NA,268,274,44.112337,-71.230138,BETPOP_WM7_P15,BETPOP,144,150,161.7027777777778,2579.969444444444,310.475,2649.3861111111105,57.66944444444444,1708.5444444444447,143.61666666666667,1749.4333333333338,2269.494444444444,2338.9111111111106,1564.927777777778,1605.816666666667,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM7,WM,7,P15
2018,103,NA,124,NA,NA,NA,NA,268,NA,44.112337,-71.230138,BETPOP_WM8_P15,BETPOP,144,NA,161.7027777777778,2579.969444444444,310.475,NA,57.66944444444444,1708.5444444444447,143.61666666666667,NA,2269.494444444444,NA,1564.927777777778,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM8,WM,8,P15
2018,103,NA,124,NA,NA,NA,NA,263,NA,44.112337,-71.230138,BETPOP_WM9_P15,BETPOP,139,NA,161.7027777777778,2530.8499999999995,310.475,NA,57.66944444444444,1682.6194444444445,143.61666666666667,NA,2220.3749999999995,NA,1539.0027777777777,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM9,WM,9,P15
2019,NA,142,119,NA,NA,147,214,274,240,44.112337,-71.230138,BETPOP_WM7_P15,BETPOP,155,121,NA,2503.252777777778,269.6416666666667,2053.336111111111,NA,1623.361111111111,117.71111111111111,1334.5583333333336,2233.6111111111113,1783.6944444444446,1505.65,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM7,WM,7,P15
2019,100,NA,119,NA,NA,218,NA,263,240,44.112337,-71.230138,BETPOP_WM8_P15,BETPOP,144,121,132.5222222222222,2347.4972222222227,269.6416666666667,2053.336111111111,46.71111111111111,1522.4333333333334,117.71111111111111,1334.5583333333336,2077.855555555556,1783.6944444444446,1404.7222222222222,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM8,WM,8,P15
2019,107,NA,115,NA,NA,NA,NA,267,240,44.112337,-71.230138,BETPOP_WM9_P15,BETPOP,152,125,182.93888888888887,2416.3222222222225,253.60277777777776,2053.336111111111,73.8111111111111,1571.2583333333334,112.26944444444445,1334.5583333333336,2162.719444444445,1799.7333333333336,1458.988888888889,1222.2888888888892,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM9,WM,9,P15
2020,NA,NA,133,NA,NA,NA,276,282,275,44.112337,-71.230138,BETPOP_WM7_P15,BETPOP,149,142,NA,2665.0277777777765,327.1666666666665,2606.083333333332,NA,1764.6388888888885,125.19444444444446,1731.2499999999993,2337.86111111111,2278.9166666666656,1639.444444444444,1606.0555555555547,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM7,WM,7,P15
2020,NA,NA,133,NA,NA,NA,NA,282,293,44.112337,-71.230138,BETPOP_WM8_P15,BETPOP,149,160,NA,2665.0277777777765,327.1666666666665,2752.5833333333317,NA,1764.6388888888885,125.19444444444446,1810.2499999999995,2337.86111111111,2425.416666666665,1639.444444444444,1685.0555555555552,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM8,WM,8,P15
2020,NA,NA,133,NA,NA,NA,NA,282,275,44.112337,-71.230138,BETPOP_WM9_P15,BETPOP,149,142,NA,2665.0277777777765,327.1666666666665,2606.083333333332,NA,1764.6388888888885,125.19444444444446,1731.2499999999993,2337.86111111111,2278.9166666666656,1639.444444444444,1606.0555555555547,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM9,WM,9,P15
2018,NA,NA,142,NA,NA,NA,NA,268,263,44.112337,-71.230138,BETPOP_WM8_P16,BETPOP,126,121,NA,2579.969444444444,488.41388888888883,2530.8499999999995,NA,1708.5444444444447,243.28611111111115,1682.6194444444445,2091.555555555555,2042.4361111111107,1465.2583333333337,1439.3333333333335,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM8,WM,8,P16
2019,97,150,115,NA,NA,168,NA,274,240,44.112337,-71.230138,BETPOP_WM8_P16,BETPOP,159,125,128.325,2503.252777777778,253.60277777777776,2053.336111111111,46.111111111111114,1623.361111111111,112.26944444444445,1334.5583333333336,2249.6500000000005,1799.7333333333336,1511.0916666666667,1222.2888888888892,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM8,WM,8,P16
2020,NA,NA,133,NA,NA,NA,276,282,275,44.112337,-71.230138,BETPOP_WM8_P16,BETPOP,149,142,NA,2665.0277777777765,327.1666666666665,2606.083333333332,NA,1764.6388888888885,125.19444444444446,1731.2499999999993,2337.86111111111,2278.9166666666656,1639.444444444444,1606.0555555555547,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM8,WM,8,P16
2018,110,NA,124,NA,NA,NA,NA,274,NA,44.112337,-71.230138,BETPOP_WM7_P2,BETPOP,150,NA,177.94722222222225,2649.3861111111105,310.475,NA,61.074999999999996,1749.4333333333338,143.61666666666667,NA,2338.9111111111106,NA,1605.816666666667,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM7,WM,7,P2
2019,103,142,119,NA,119,142,225,267,245,44.112337,-71.230138,BETPOP_WM7_P2,BETPOP,148,126,152.6111111111111,2416.3222222222225,269.6416666666667,2130.6666666666665,56.8,1571.2583333333334,117.71111111111111,1386.8888888888891,2146.6805555555557,1861.0249999999999,1453.5472222222224,1269.177777777778,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM7,WM,7,P2
2020,100,NA,132,NA,NA,NA,311,282,293,44.112337,-71.230138,BETPOP_WM7_P2,BETPOP,150,161,179.0555555555556,2665.0277777777765,323.1666666666665,2752.5833333333317,61.249999999999986,1764.6388888888885,123.69444444444446,1810.2499999999995,2341.86111111111,2429.416666666665,1640.944444444444,1686.5555555555552,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM7,WM,7,P2
2018,110,NA,124,NA,NA,NA,NA,268,NA,44.112337,-71.230138,BETPOP_WM7_P3,BETPOP,144,NA,177.94722222222225,2579.969444444444,310.475,NA,61.074999999999996,1708.5444444444447,143.61666666666667,NA,2269.494444444444,NA,1564.927777777778,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM7,WM,7,P3
2019,103,147,119,107,NA,147,NA,274,245,44.112337,-71.230138,BETPOP_WM7_P3,BETPOP,155,126,152.6111111111111,2503.252777777778,269.6416666666667,2130.6666666666665,56.8,1623.361111111111,117.71111111111111,1386.8888888888891,2233.6111111111113,1861.0249999999999,1505.65,1269.177777777778,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM7,WM,7,P3
2020,100,NA,130,NA,NA,NA,265.5,282,301,44.112337,-71.230138,BETPOP_WM7_P3,BETPOP,152,171,179.0555555555556,2665.0277777777765,310.30555555555543,2817.638888888887,61.249999999999986,1764.6388888888885,116.47222222222223,1842.444444444444,2354.722222222221,2507.333333333331,1648.1666666666663,1725.9722222222217,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM7,WM,7,P3
2018,110,NA,124,NA,NA,NA,NA,268,281,44.112337,-71.230138,BETPOP_WM7_P6,BETPOP,144,157,177.94722222222225,2579.969444444444,310.475,2718.491666666666,61.074999999999996,1708.5444444444447,143.61666666666667,1787.1416666666669,2269.494444444444,2408.016666666666,1564.927777777778,1643.525,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM7,WM,7,P6
2019,100,150,112,NA,NA,147,NA,274,245,44.112337,-71.230138,BETPOP_WM7_P6,BETPOP,162,133,132.5222222222222,2503.252777777778,235.5222222222222,2130.6666666666665,46.71111111111111,1623.361111111111,104.4361111111111,1386.8888888888891,2267.730555555556,1895.1444444444444,1518.925,1282.452777777778,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM7,WM,7,P6
2020,100,NA,132,NA,NA,NA,311,282,293,44.112337,-71.230138,BETPOP_WM7_P6,BETPOP,150,161,179.0555555555556,2665.0277777777765,323.1666666666665,2752.5833333333317,61.249999999999986,1764.6388888888885,123.69444444444446,1810.2499999999995,2341.86111111111,2429.416666666665,1640.944444444444,1686.5555555555552,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM7,WM,7,P6
2018,103,NA,124,NA,NA,NA,NA,268,NA,44.112337,-71.230138,BETPOP_WM7_P9,BETPOP,144,NA,161.7027777777778,2579.969444444444,310.475,NA,57.66944444444444,1708.5444444444447,143.61666666666667,NA,2269.494444444444,NA,1564.927777777778,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM7,WM,7,P9
2019,NA,142,112,112,NA,142,221,260,240,44.112337,-71.230138,BETPOP_WM7_P9,BETPOP,148,128,NA,2321.8250000000007,235.5222222222222,2053.336111111111,NA,1506.088888888889,104.4361111111111,1334.5583333333336,2086.3027777777784,1817.813888888889,1401.6527777777778,1230.1222222222225,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM7,WM,7,P9
2020,NA,NA,135,NA,NA,NA,256.5,282,293,44.112337,-71.230138,BETPOP_WM7_P9,BETPOP,147,158,NA,2665.0277777777765,340.72222222222206,2752.5833333333317,NA,1764.6388888888885,133.75,1810.2499999999995,2324.3055555555543,2411.8611111111095,1630.8888888888885,1676.4999999999995,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM7,WM,7,P9
